id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
40241,14,17,0,105,"Maßstab für das allgemeine Wohl ist vielmehr das grundlegende Bedürfnis der Menschen, ihren Lebensunterhalt aus eigener Anstrengung zu verdienen und deshalb an Arbeit, Bildung, Gesundheit und sozialer Sicherheit teilzuhaben. Das ist der Maßstab und nicht die Interessen von Apothekern, von Hotelbesitzern, von Steuerberatern und anderen einzelnen Gruppen, die Sie bisher bedient haben.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40243,14,17,0,107,"In einer parlamentarischen Demokratie muss man zumindest den Versuch unternehmen, für ein Gesetz eine allgemeine Plausibilität zu bekommen. Ich sage Ihnen: Das ist Ihnen beim Steuergeschenkgesetz nicht gelungen. 15 von 16 Experten haben den Gesetzentwurf bei der Anhörung abgelehnt.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40245,14,17,0,109,"Der Finanzwissenschaftler Professor Homburg hat es als ökonomischen Irrsinn bezeichnet, und Norbert Lammert von der CDU hat gesagt, es sei willkürlich, bürokratisch und unsinnig.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40247,14,17,0,111,"Ich frage Sie: Warum haben Sie dieses Gesetz trotzdem durchgesetzt? Sie haben es durchgesetzt, weil Sie die Interessen einer ganz bestimmten Gruppe befriedigen wollen. Sie haben das allgemeine Wohl aus den Augen verloren.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40249,14,17,0,113,,Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40254,14,17,0,118,"Gerne. Ich habe verstanden, Herr Präsident. - Ich finde es unerträglich, dass ein Milliardär mit einer Mil-lionenspende maßgeblich Einfluss darauf nehmen kann, was die Mehrheit hier im Bundestag beschließt.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40257,14,17,0,121,"Ich finde es schlimm, dass Sie damit den Anschein erweckt haben, als ob unser Staat käuflich sei.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40259,14,17,0,123,"Deshalb tragen Sie jetzt die Verantwortung und die Beweislast dafür, dass dieser böse Anschein einer gekauften Koalition widerlegt wird.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40261,14,17,0,125,"Wir fordern Folgendes:

Erstens. CSU und FDP müssen diese Spenden zurückgeben. Auf diesem Geld liegt kein Segen.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40263,14,17,0,127,Zweitens. Das mit dem Makel der Käuflichkeit behaftete Mehrwertsteuergeschenk für Hotelketten muss aufgehoben werden.,Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40265,14,17,0,129,"Drittens. Frau Bundeskanzlerin, Sie haben den Koalitionsvertrag verhandelt,",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40267,14,17,0,131,"und deshalb tragen Sie Verantwortung dafür, dass für den hemmungslosen Durchmarsch der Lobbyisten in Deutschland alle Türen aufgemacht worden sind.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40269,14,17,0,133,"Ich fordere Sie auf: Machen Sie diese Türen wieder zu und kehren Sie zurück zu einer Politik, die am allgemeinen Wohl interessiert ist!

Ich sage Ihnen noch etwas, Frau Bundeskanzlerin: Ihr persönlicher politischer Aufstieg war verbunden mit dem Ende der „Bimbesrepublik“ Deutschland.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40272,14,17,0,136,"Ich prophezeie Ihnen: Wenn es Ihnen nicht gelingt, die Rückkehr in die „Bimbesrepublik“ zu verhindern, dann ist das der Anfang Ihres politischen Abstiegs.",Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40274,14,17,0,138,,Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann (SPD),spd,speech
40433,14,17,0,297,Hat Nešković mitgestimmt?,Thomas Oppermann,Thomas Oppermann,data/txt/17014.txt,Thomas Oppermann [SPD],spd,poi
42276,15,17,0,14,Da freuen sie sich!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42308,15,17,0,46,Neustart!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42377,15,17,0,115,Schließen Sie denn Beitragserhöhungen aus?,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42426,15,17,0,164,Sie? Bitte nicht!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42437,15,17,0,175,Wäre aber wünschenswert!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42452,15,17,0,190,"Das ist bildungsfeindlich, was Sie da machen!",Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42460,15,17,0,198,Jetzt sind wir sehr gespannt!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42477,15,17,0,215,Es wird bürokratischer und teurer!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42480,15,17,0,218,Die kleinen Einkommen zahlen doch gar keine Steuern!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42482,15,17,0,220,"Frau Bundeskanzlerin, die kleinen Einkommen zahlen gar keine Steuern!",Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42502,15,17,0,240,Mit der Kopfpauschale?,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42522,15,17,0,260,Das haben Sie im Wahlkampf noch bestritten!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42526,15,17,0,264,Davor haben die meisten Angst!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42535,15,17,0,273,Mit der FDP?,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42668,15,17,0,406,"Koste es, was es wolle!",Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42674,15,17,0,412,Warum klatscht die Union da gar nicht?,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42689,15,17,0,427,Und das finanzieren Sie alles auf Pump! Sie haben doch gar kein Geld dafür!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42697,15,17,0,435,"Ja, wo denn?",Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42699,15,17,0,437,"Dann sagen Sie doch mal, wo!",Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42707,15,17,0,445,"Sagen Sie mal, wo Sie sparen wollen!",Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42709,15,17,0,447,Hotelsubvention!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42731,15,17,0,469,Erst Mövenpick und dann das Land!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42753,15,17,0,491,Wollen Sie dazu die Steuern erhöhen?,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42796,15,17,0,534,Antworten Sie doch mal auf die Frage! Das war eine konkrete Frage!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42902,15,17,0,640,Jetzt kommt der Neustart!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42908,15,17,0,646,Dann haben Sie nicht zugehört!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42910,15,17,0,648,Auf Vorschlag der SPD!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42924,15,17,0,662,Peer Steinbrück!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42927,15,17,0,665,"Und ich habe den Eindruck, dass Sie keinen haben!",Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42932,15,17,0,670,Sie waren auch schon mal besser!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42935,15,17,0,673,Das haben Sie noch vor sich!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
42941,15,17,0,679,Und des Hotelgewerbes!,Thomas Oppermann,Thomas Oppermann,data/txt/17015.txt,Thomas Oppermann [SPD],spd,poi
44338,16,17,0,44,Ist das eine Frage der Rechtspolitik oder der Arbeitsmarktpolitik?,Thomas Oppermann,Thomas Oppermann,data/txt/17016.txt,Thomas Oppermann [SPD],spd,poi
44345,16,17,0,51,Das stimmt nicht!,Thomas Oppermann,Thomas Oppermann,data/txt/17016.txt,Thomas Oppermann [SPD],spd,poi
44347,16,17,0,53,Was? Mit Rüttgers waren wir uns schon einig!,Thomas Oppermann,Thomas Oppermann,data/txt/17016.txt,Thomas Oppermann [SPD],spd,poi
44361,16,17,0,67,Ihre Zeit als Familienministerin!,Thomas Oppermann,Thomas Oppermann,data/txt/17016.txt,Thomas Oppermann [SPD],spd,poi
47933,18,17,0,286,Aber das war ein bisschen undurchsichtig bei Ihnen!,Thomas Oppermann,Thomas Oppermann,data/txt/17018.txt,Thomas Oppermann [SPD],spd,poi
48357,19,17,0,102,Jetzt kommen Sie aber auch mal zur Sache!,Thomas Oppermann,Thomas Oppermann,data/txt/17019.txt,Thomas Oppermann [SPD],spd,poi
48363,19,17,0,108,Sieht Frau von der Leyen das auch so?,Thomas Oppermann,Thomas Oppermann,data/txt/17019.txt,Thomas Oppermann [SPD],spd,poi
51888,20,17,0,603,"Und was machen Sie gerade dafür? Erzählen Sie, was Sie machen!",Thomas Oppermann,Thomas Oppermann,data/txt/17020.txt,Thomas Oppermann [SPD],spd,poi
51898,20,17,0,613,Sie wollen doch nur Ihre Lobby davor schützen!,Thomas Oppermann,Thomas Oppermann,data/txt/17020.txt,Thomas Oppermann [SPD],spd,poi
51907,20,17,0,622,Aber Sie wollen das ja nicht mal mit Ausnahmen!,Thomas Oppermann,Thomas Oppermann,data/txt/17020.txt,Thomas Oppermann [SPD],spd,poi
51915,20,17,0,630,"Sie sagen doch, es ist zu viel Geld im Umlauf! Was passiert, wenn Sie das Geld he-rausnehmen?",Thomas Oppermann,Thomas Oppermann,data/txt/17020.txt,Thomas Oppermann [SPD],spd,poi
51945,20,17,0,660,Die haben keinen Kompass!,Thomas Oppermann,Thomas Oppermann,data/txt/17020.txt,Thomas Oppermann [SPD],spd,poi
52157,20,17,0,872,Das ist Ihr Generalsekretär!,Thomas Oppermann,Thomas Oppermann,data/txt/17020.txt,Thomas Oppermann [SPD],spd,poi
52167,20,17,0,882,Das sieht Herr Seehofer aber ganz anders!,Thomas Oppermann,Thomas Oppermann,data/txt/17020.txt,Thomas Oppermann [SPD],spd,poi
52184,20,17,0,899,Aber Sie haben die Frage nicht beantwortet!,Thomas Oppermann,Thomas Oppermann,data/txt/17020.txt,Thomas Oppermann [SPD],spd,poi
57559,24,17,0,1048,Eine große Nummer haben Sie noch nicht zustande gebracht!,Thomas Oppermann,Thomas Oppermann,data/txt/17024.txt,Thomas Oppermann [SPD],spd,poi
61547,27,17,0,492,"Bei der Hotelsteuer, ja!",Thomas Oppermann,Thomas Oppermann,data/txt/17027.txt,Thomas Oppermann [SPD],spd,poi
61596,27,17,0,541,Er leidet nicht!,Thomas Oppermann,Thomas Oppermann,data/txt/17027.txt,Thomas Oppermann [SPD],spd,poi
61652,27,17,0,597,"Frau Kollegin Flach, Sie reden hier für die FDP-Bundestagsfraktion. Können Sie uns mal erklären, warum Bundesgesundheitsminister Rösler in dieser Debatte nicht das Wort ergreift? Hat er uns in dieser Diskussion nichts zu sagen, oder müssen Sie ihn verstecken?",Thomas Oppermann,Thomas Oppermann,data/txt/17027.txt,Thomas Oppermann (SPD),spd,speech
61655,27,17,0,600,,Thomas Oppermann,Thomas Oppermann,data/txt/17027.txt,Thomas Oppermann (SPD),spd,speech
64925,28,17,0,187,Wie die Kesselflicker streiten sie!,Thomas Oppermann,Thomas Oppermann,data/txt/17028.txt,Thomas Oppermann [SPD],spd,poi
64927,28,17,0,189,Der ist sowieso ein Leichtmatrose!,Thomas Oppermann,Thomas Oppermann,data/txt/17028.txt,Thomas Oppermann [SPD],spd,poi
65027,28,17,0,289,Die Kanzlerin!,Thomas Oppermann,Thomas Oppermann,data/txt/17028.txt,Thomas Oppermann [SPD],spd,poi
65034,28,17,0,296,Gucken Sie einmal die Umfragen in Nordrhein-Westfalen an! Seien Sie mal etwas demütiger! In Nordrhein-Westfalen können Sie so nicht mehr auftrumpfen!,Thomas Oppermann,Thomas Oppermann,data/txt/17028.txt,Thomas Oppermann [SPD],spd,poi
69029,30,17,0,173,Mit dem Liberalen Sparbuch!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69046,30,17,0,190,Durch Ihren Beitrag ganz bestimmt nicht!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69054,30,17,0,198,Wir regieren schon?,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69060,30,17,0,204,"Sind Sie sicher, dass Ihnen Ihre Leute folgen können?",Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69063,30,17,0,207,Sie haben Ihre Leute nicht überzeugt!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69080,30,17,0,224,In die Kopfpauschale! Nicht für die Kinder!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69091,30,17,0,235,Ein Kongress! Ein Zwischengipfel! Ein Arbeitskreis!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69101,30,17,0,245,Darum geht es doch nicht!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69120,30,17,0,264,Klingt nicht sehr überzeugend!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69169,30,17,0,313,Bürgerversicherung! Ist doch klar!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69193,30,17,0,337,Seit wann?,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
69325,30,17,0,469,80 Milliarden Schulden!,Thomas Oppermann,Thomas Oppermann,data/txt/17030.txt,Thomas Oppermann [SPD],spd,poi
74953,32,17,0,951,"Ich glaube, Sie brauchen dringend seinen Rat!",Thomas Oppermann,Thomas Oppermann,data/txt/17032.txt,Thomas Oppermann [SPD],spd,poi
76582,34,17,0,84,Davon haben wir nichts gespürt!,Thomas Oppermann,Thomas Oppermann,data/txt/17034.txt,Thomas Oppermann [SPD],spd,poi
76611,34,17,0,113,Durchsichtig!,Thomas Oppermann,Thomas Oppermann,data/txt/17034.txt,Thomas Oppermann [SPD],spd,poi
80420,35,17,0,977,Kommen Sie mal zum Schluss!,Thomas Oppermann,Thomas Oppermann,data/txt/17035.txt,Thomas Oppermann [SPD],spd,poi
80505,35,17,0,1062,"Jetzt kommen Sie mal zur Sache, Herr Kollege!",Thomas Oppermann,Thomas Oppermann,data/txt/17035.txt,Thomas Oppermann [SPD],spd,poi
80553,35,17,0,1110,"Erstens fordert sie nicht, und zweitens handelt sie nicht!",Thomas Oppermann,Thomas Oppermann,data/txt/17035.txt,Thomas Oppermann [SPD],spd,poi
80683,35,17,0,1240,"Ja, ja, darauf haben wir aber lange warten müssen!",Thomas Oppermann,Thomas Oppermann,data/txt/17035.txt,Thomas Oppermann [SPD],spd,poi
80688,35,17,0,1245,Mehr Netto in die eigene Tasche?,Thomas Oppermann,Thomas Oppermann,data/txt/17035.txt,Thomas Oppermann [SPD],spd,poi
80691,35,17,0,1248,Wann kommen denn Ihre Schritte?,Thomas Oppermann,Thomas Oppermann,data/txt/17035.txt,Thomas Oppermann [SPD],spd,poi
