id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
33962,10,17,0,248,"Die Sachverständigen behaupten, dass es bis zu 40 000 Insolvenzen im nächsten Jahr geben kann. Das wird für diese Bundesrepublik Deutschland teuer.

Bevor ich zu Ihrem Gesetzentwurf komme, noch zu etwas anderem. Herr Brüderle ist ja leider bei der Abstimmung über einen für die Wirtschaft so wichtigen Gesetzentwurf nicht anwesend; so wichtig scheint der Gesetzentwurf dann doch nicht zu sein. So viel sage ich Ihnen: Herr Brüderle hat die Aufnahme eines Mindestlohns in das Entsendegesetz in Höhe von 8,02 Euro für die Abfall- und Entsorgungswirtschaft blockiert. Die FDP sagt immer, das gehe nicht, Mindestlöhne würden Schaden anrichten. Ich habe, ehrlich gesagt, nie verstanden, welchen Schaden, außer dass es mehr sozialen Ausgleich gibt.

Sie erklären immer, dass Sie im Koalitionsvertrag vereinbart haben, dass Sie gegen sittenwidrige Löhne sind. Das hätten Sie nicht zu vereinbaren brauchen, weil das durch die Rechtsprechung längst feststand.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33964,10,17,0,250,"Jetzt will ich Ihnen ein Beispiel nennen, um es konkret zu machen: In Sachsen gibt es einen Tariflohn für Friseusen, bei dem in der untersten Lohngruppe pro Stunde 3,06 Euro vorgesehen sind.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33966,10,17,0,252,"Jetzt sagen Sie, sittenwidrig sei für Sie, wenn weniger als zwei Drittel davon gezahlt werden, das heißt weniger als 2,14 Euro. Der Durchschnittslohn einer Friseuse in Sachsen beträgt 5,16 Euro pro Stunde. Nach Ihrer Meinung wäre demnach ein Lohn unter 3,61 Euro sittenwidrig. Ich sage Ihnen: Das Einzige, was daran sittenwidrig ist, ist die FDP mit ihren Auffassungen.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33968,10,17,0,254,"Das geht nämlich nicht.

Jetzt steht im Koalitionsvertrag - da wird mir schon ganz schlecht -, dass Sie alle bisher vereinbarten Mindestlöhne 2011 überprüfen wollen. Früher hätte ich ja gedacht: Die Union sagt dazu Nein, und so eine Überprüfung findet nicht statt. Aber da ich feststelle, dass sich die FDP in der Koalition immer gegen die Union durchsetzt, bin ich da sehr wankelmütig geworden und befürchte, dass Sie die Mindestlöhne, die schon vereinbart sind, wieder aufheben. Aber das - das sage ich Ihnen - wirft die Gesellschaft auseinander. Ich warne Sie vor diesem Schritt.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33970,10,17,0,256,"Jetzt wollen Sie eine Gesamtsteuerentlastung in Höhe von 21 Milliarden Euro beschließen. 13 Milliarden Euro davon gehen übrigens noch auf Union und die SPD zurück; damit hat die FDP gar nichts zu tun. Der Rest kommt jetzt von Union und FDP. Es wird immer so getan, als ob die 13 Milliarden Euro ein riesiges Investitionsprogramm wären. In Wirklichkeit ist das zum größten Teil nichts anderes als die Umsetzung eines Urteils des Bundesverfassungsgerichts.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33972,10,17,0,258,"Denn das Bundesverfassungsgericht hat entschieden, dass die Beiträge zur gesetzlichen Kranken- und Pflegeversicherung steuerabzugsfähig sein müssen. Das haben Sie gemacht; das ist alles. Es ist keine gewaltige Leistung, ein Urteil des Bundesverfassungsgerichts umzusetzen. Dann haben Sie beschlossen, den Grundfreibetrag zu erhöhen; das ist nicht ausreichend, aber vernünftig.

Was macht nun Schwarz-Gelb? Sie haben beschlossen, die Steuerfreibeträge für Kinder zu erhöhen. Dazu ist hier schon einiges gesagt worden. Ich habe eine Frage an Sie: Was machen Sie mit den 40 Prozent der Haushalte, die so wenig verdienen, dass sie gar keine Steuern zu zahlen brauchen oder sie nicht zahlen können? Mit anderen Worten: Haben sie von Ihren Steuerfreibeträgen etwas? Was bekommen die von dieser Koalition?",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33974,10,17,0,260,Nicht einen halben Euro! Das ist die Wahrheit.,Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33977,10,17,0,263,"- Ja, ja.

Jetzt komme ich zum Kindergeld. Sie wollen beschließen, dass das Kindergeld um 20 Euro erhöht wird.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33979,10,17,0,265,- Ich kriege das schon mit. - Was sagen Sie eigentlich den Hartz-IV-Empfängerinnen und Hartz-IV-Empfängern?,Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33981,10,17,0,267,"- Ja, da stöhnen Sie, weil die Sie nerven, nicht wahr? Es gibt davon aber Millionen in unserer Gesellschaft. Die haben auch Kinder. Denen sagen Sie, dass sie nicht einen Cent mehr für ihre Kinder bekommen.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33983,10,17,0,269,"Bei ihnen wird der Betrag vollständig abgezogen. Ich kann einer alleinerziehenden Hartz-IV-Empfängerin nicht erklären, weshalb Oskar Lafontaine und Gregor Gysi für ihre jeweils zwei minderjährigen Kinder mehr Geld bekommen, aber sie selbst, die alleinerziehende Hartz-IV-Empfängerin, keinen Cent für ihr Kind bekommt. Ich kann das nicht erklären. Sie können es gerne versuchen.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33986,10,17,0,272,"Sie haben die Umsatzsteuer für das Hotelgewerbe ermäßigt. Wie ich gehört habe, hat das gar nichts mit Klientelpolitik zu tun, sondern nur mit dem Ausland - na gut. Ich sage Ihnen dazu Folgendes: Das haben auch wir in unserem Wahlprogramm gefordert; das werden Sie wahrscheinlich nicht wissen.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33989,10,17,0,275,- Sie wissen das?,Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33991,10,17,0,277,"- Umso besser. Wie Sie sehen, weiß ich es auch. - Unsere Forderung steht aber in einem ganz anderen Zusammenhang.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33993,10,17,0,279,"- Ja. Hören Sie zu. - Wir haben gesagt: Wir brauchen den ermäßigten Mehrwertsteuersatz von 7 Prozent für Hotels, aber auch für Gaststätten, für rezeptpflichtige Arzneien, für das personalintensive Handwerk und für Produkte und Dienstleistungen für Kinder. Warum ermäßigen Sie den Mehrwertsteuersatz nicht für Produkte und Dienstleistungen für Kinder? Das wäre ein wichtiger Schritt.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33995,10,17,0,281,"Das Gleiche gilt für das Handwerk. Warum gilt der ermäßigte Mehrwertsteuersatz nicht für das Handwerk? Sie ermäßigen den Mehrwertsteuersatz nur für das Hotelgewerbe.

Jetzt schildere ich Ihnen diese Regelung einmal aus der Sicht des Inhabers eines kleinen Hotels. Der muss jetzt verschiedene Umsatzsteuern berechnen. Für eine Übernachtung muss er 7 Prozent, für ein Frühstück und für Wellness muss er 19 Prozent berechnen. Er muss dafür einen Buchhalter einstellen. Das ist alles, was dabei herauskommt.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
33998,10,17,0,284,"Sie haben wieder einmal Steuererleichterungen für Unternehmen beschlossen, in einer Größenordnung von 2,4 Milliarden Euro. Das kommt natürlich insbesondere den größeren Unternehmen zugute. Ich kann dazu nur eines sagen: Noch nie ist hier in den letzten Jahren ein Steuergesetz verabschiedet worden, durch das nicht die Deutsche Bank etwas geschenkt bekommen hat. Kann das nicht einmal aufhören? Die Deutsche Bank stürzt uns von einer Katastrophe in die nächste, bekommt von diesem Bundestag aber nur Geschenke. Vielleicht sollten wir diesbezüglich einmal eine andere Politik machen.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34000,10,17,0,286,"Sie haben sich entschieden, Erbinnen und Erben zu entlasten. Das ist doch nicht zu fassen. Sie reden immer von Leistung. Was ist denn bei einer Erbschaft die Leistung? Dass jemand stirbt, mit dem ich verwandt oder nicht verwandt war, ist alles, was geschieht.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34002,10,17,0,288,"Was soll daran eine Leistung sein?

Abgesehen davon werden gerade die Erben, die 50 Millionen Euro oder mehr bekommen, von Ihnen steuerlich entlastet. Das ist wirklich wahnsinnig sozial, was Sie da machen. Sie begünstigen ausschließlich Reichtum.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34004,10,17,0,290,"Es kommt noch etwas hinzu: Die Professoren Wieland und Jarass und Herr Borgdorf haben in der Sachverständigenanhörung eindeutig erklärt, dass sie diese Regelung für grundgesetzwidrig halten, und zwar deshalb, weil Sie die Erbschaft von Unternehmen im Vergleich zum Vermögen begünstigen. Dazu gibt es schon ein Urteil des Bundesverfassungsgerichts. Im Hinblick auf die Vermögensteuer wurde entschieden, dass das so nicht geht, dass Grundstücke anders bewertet werden als Schmuck usw.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34006,10,17,0,292,Die Sachverständigen haben gesagt: Das werden die aussetzen. - Ich sage Ihnen: Das ist auch Ihr Ziel.,Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34008,10,17,0,294,"Sie wollen gerne, dass diese Regelung für verfassungswidrig erklärt wird. Dann wird eine Frist gesetzt, und es wird gesagt: Bis zu diesem Zeitpunkt muss das Ganze korrigiert werden. - Dann lassen Sie die Frist verstreichen,",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34010,10,17,0,296,"wie Sie es auch bei der Vermögensteuer getan haben, und dann gibt es keine Erbschaftsteuer mehr. Das ist das, was die FDP will, und die Union lässt sich auch noch darauf ein.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34013,10,17,0,299,"Das ist die Wahrheit, mit der wir es zu tun haben.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34015,10,17,0,301,"Ich sage Ihnen: In Deutschland stammen 0,9 Prozent der Gesamteinnahmen des Staates aus Einnahmen aus der Vermögen- und Erbschaftsteuer. Der OECD-Durchschnitt - hier sind Länder wie Mexiko mit dabei - liegt bei 2,3 Prozent. Wir sind diesbezüglich Schlusslicht auf dem Erdball. Sie tun aber immer so, als ob wir den Betroffenen sonst was abverlangen würden.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34017,10,17,0,303,"Das hat mit der Realität nichts zu tun.

Immer wieder vertreten Sie, Sie ja auch, Herr Thiele, die These bzw. die neoliberale Irrlehre, dass diese Art von Entlastung zu mehr Wachstum, Beschäftigung und Investitionen führt.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34019,10,17,0,305,"Ich glaube nicht mehr, dass Sie das auch wirklich glauben; denn die Geschichte beweist das Gegenteil.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34022,10,17,0,308,"Ich denke, Ihnen geht es nur um die Unterstützung bestimmter Bevölkerungsschichten.

Außerdem erhöhen Sie die Schulden des Bundes, der Länder und der Kommunen. Keiner weiß, wer sie bezahlen soll. Unsere Kinder? Unsere Enkelkinder? Wie? Keine Antworten!

Ich sage Ihnen: Ihre Antworten kommen, aber leider erst nach der Landtagswahl in Nordrhein-Westfalen. Wir werden nicht müde werden, den Leuten in Nordrhein-Westfalen zu erklären, dass nach dieser Wahl Ihre Antworten kommen. Es wird leider wieder so sein, dass Sie die Gleichen begünstigen und die Gleichen benachteiligen.

Es gibt Widerstand aus den unionsgeführten Bundesländern; denn die können sich ja nicht einfach in die Pleite schicken lassen. Herr Kauder sagt - ich habe das doch verstanden? -: Nein, wir kaufen die nicht direkt, sondern indirekt.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34024,10,17,0,310,"Ich kann Ihnen nur sagen: Ich habe nichts dagegen, dass man diese Wege geht. Das hat Schröder genauso gemacht, das haben alle so gemacht. Ich war auch mal für Berlin dabei, da haben wir auch etwas bekommen. Ich kenne das also. Verstehen Sie: Das ist alles nicht mein Problem. Ich sage Ihnen nur: Mit offener Politik hat das nichts zu tun.

Ich sage Ihnen voraus: Die Länder werden ihren Widerstand vergrößern; denn Sie schicken sie, gerade wenn ich an die Schuldenbremse denke, in die Pleite; das ist überhaupt nicht hinnehmbar. Spätestens nach der Landtagswahl in Nordrhein-Westfalen werden die Länder das zu spüren bekommen. Sagen Sie doch einmal offen, was Sie den Ländern schenken wollen, eiern Sie doch nicht herum, spannen Sie uns doch nicht so lange auf die Folter! Sagen Sie doch einmal, was Sie diesbezüglich organisieren werden.

Die Steuerausfälle werden in die Haushalte der Länder und Kommunen tiefe Löcher schlagen. Das alles hat Folgen: weniger Investitionen, weniger Kultur, weniger Bildung, weniger Sport, weniger sozialen Ausgleich. Das ist nicht hinnehmbar. Ihr Gesetz geht in die völlig falsche Richtung.

Was wir wirklich brauchten, ist Steuergerechtigkeit. Ich habe Ihnen vorhin aufgezeigt, in welchen Bereichen man den Mehrwertsteuersatz von 19 auf 7 Prozent senken sollte. Sie können mich zu Recht fragen: Und wie bezahlen? Das könnte ich Ihnen ja nicht vorwerfen, wenn wir nicht selbst Vorschläge machten. Wir machen also Vorschläge, und zwar weil wir wirklich Steuergerechtigkeit wollen.

Ich sage Ihnen, was ein Problem in unserer Gesellschaft ist: Den Armen können Sie nichts mehr nehmen; sonst müssten sie verhungern. An die Reichen und Vermögenden wollen Sie nicht ran, und das machen Sie auch nicht. Sie organisieren, dass die Mitte der Gesellschaft - das sind die Facharbeiterinnen und Facharbeiter, das sind die Meisterinnen und Meister, das sind die Kleinunternehmerinnen und -unternehmer - das alles bezahlt.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34026,10,17,0,312,"- Nein, passen Sie auf! - Deshalb beschreibt die Kurve unseres Einkommensteuersatzes diesen Steuerbauch: Den bezahlen nur diejenigen, die ein durchschnittliches Einkommen haben. Gegen diesen Steuerbauch tun Sie nichts. Das wäre aber nötig. Um das tun zu können, brauchen wir einen neuen Spitzensteuersatz, eine neue Börsenumsatzsteuer, eine Erhöhung der Körperschaftsteuer und endlich eine Vermögensteuer als Millionärsteuer.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34028,10,17,0,314,Sie alle - ob nun SPD und Grüne oder Union und SPD oder Union und FDP die Regierung stellen - gehen immer den gleichen Weg: Umverteilung von unten nach oben.,Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34030,10,17,0,316,"Ich bin froh, dass es eine Fraktion im Bundestag gibt, die seit Jahren fordert und auch künftig fordern wird: Endlich eine Umkehr, und zwar eine Umverteilung von oben nach unten.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
34033,10,17,0,319,,Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17010.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
36331,12,17,0,130,"Herr Präsident! Meine Damen und Herren! Den Streit zwischen Frau Homburger und Herrn Kelber höre ich zwar gerne. Das Problem ist aber, dass bisher keine Regierung - egal welche - auch nur in die Nähe der Marke gekommen ist, die wir uns einmal international gesetzt hatten, nämlich 0,7 Prozent des Bruttoinlandsproduktes für wirksame Entwicklungshilfe zur Verfügung zu stellen.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17012.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
36333,12,17,0,132,"Ich mache Ihnen einen Vorschlag, wie wir den Streit schlichten könnten: Wir beschließen gemeinsam - wenn nicht heute, dann meinetwegen im Januar -, dass wir in einem jährlichen Rhythmus die Mittel erhöhen, sodass wir in vier Jahren am Ende dieser Legislaturperiode sagen können: Jetzt stellt Deutschland 0,7 Prozent seines Bruttoinlandsprodukts für wirksame Entwicklungshilfe zur Verfügung. Das könnten wir doch machen. Dann brauchten Sie sich gar nicht mehr zu streiten.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17012.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
36335,12,17,0,134,"Die Frau Bundeskanzlerin - sie spricht gerade mit Herrn Niebel - hat völlig recht, wenn sie sagt, dass die drohende Klimakatastrophe das Überleben der Menschheit gefährdet und dass es um Menschheitsfragen geht. Ich muss zunächst darauf hinweisen: Es ist schon interessant, zu sehen, wie sehr sich unsere Bundesländer für die Menschheitsfragen interessieren. Ich bitte Sie, einmal einen Blick auf die Bundesratsbank zu werfen. Dann können Sie feststellen, welches große Interesse unsere Bundesländer an diesen Menschheitsfragen haben.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17012.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
36338,12,17,0,137,"Es ist wahr: Wenn die Klimakatastrophe eintritt, wird es unbeschreibliche Katastrophen geben, auch, aber nicht nur den Untergang von Inselstaaten. Die Bekämpfung der Klimakatastrophe ist ebenso wichtig wie der weltweite Kampf gegen Armut, Elend und Unterdrückung, gegen Tod durch Hunger und gegen Tod durch fehlende medizinische Versorgung. Herr Niebel, wenn Sie anfangen, das gegeneinander aufzurechnen, machen Sie die Menschheit kaputt. Das kann nicht unsere Herangehensweise sein.",Dr. Gregor Gysi,Dr. Gregor Gysi,data/txt/17012.txt,Dr. Gregor Gysi (DIE LINKE),linke,speech
