id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type
23376,4,17,0,233,"Deswegen brauchen wir andere Formen wirtschaftlichen Eigentums. Wir brauchen eine radikale Umverteilung der Einkommen und Vermögen von oben nach unten. Nur wenn wir eine solche Einkommensverteilung hinbekommen, werden wir perspektivisch aus dieser Krise herauskommen.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17004.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
23378,4,17,0,235,,Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17004.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48380,19,17,0,125,"Herr Präsident! Werte Kolleginnen und Kollegen! Tricksen, täuschen, verschleppen und betrügen - das scheint die wirtschaftspolitische Strategie dieser Bundesregierung zu sein.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48382,19,17,0,127,"- Da brauchen Sie gar nicht zu lachen. Sie brauchen sich nur das anzuschauen, was Herr Brüderle hier vorgestellt hat. Ich denke, solange Sie diese Politik fortsetzen, so lange wird die Hoffnung auf einen selbsttragenden, auf einen wirklichen Wirtschaftsaufschwung nichts als ein frommer Wunsch bleiben.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48384,19,17,0,129,"Das Grundproblem ist, dass Sie wirklich glauben, dass es irgendwann einfach so weitergeht wie vor 2008. Ich kann Ihnen nur sagen: Vergessen Sie es! Es wird kein Zurück zu einem Modell geben, bei dem die deutsche Wirtschaft jedes Jahr Exportüberschüsse in irrwitziger Größenordnung aufhäuft und gleichzeitig der Binnenmarkt durch Sozialraub und Lohndumping immer mehr ruiniert wird, wo alles Wachstum nur am Export hängt. Ein Zurück zu diesem Modell ist weder wünschenswert noch denkbar.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48386,19,17,0,131,"Es ist nicht wünschenswert, weil das ein Wachstum erzeugt, das an der großen Mehrheit der Menschen vorbeigeht. Das haben wir beim letzten Wirtschaftsaufschwung gesehen. Es ist auch nicht denkbar, wenn Sie sich die weltwirtschaftliche Situation ansehen. Was war denn die Grundlage dieser Exporterfolge? Das war nicht zuletzt die wachsende Verschuldung der amerikanischen Konsumenten. Aber diese Konsumenten sind heute kaum weniger überschuldet als zu Beginn der Krise. Auch der US-Staat ist inzwischen weitgehend an der Grenze seiner Defizitmöglichkeiten angelangt.

Oder schauen Sie in andere Regionen der Welt, schauen Sie auf Osteuropa. Die Krise hat in Osteuropa eine Schneise der Verwüstung geschlagen. Das bedeutet, dass dort Wachstum und Nachfrage auf Dauer am Boden liegen werden.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48388,19,17,0,133,"Südostasien - darauf setzen Sie so gern Ihre Hoffnung - exportiert mehr als es importiert. Das heißt: Die Weltwirtschaft wird uns nicht retten. Wer immer nur darauf setzt, dass das Heil von außen kommen muss, der benimmt sich wie jemand, der in einer kalten Wohnung sitzt und auf den Winter schimpft, aber nicht auf die Idee kommt, dass man vielleicht die Heizung anstellen könnte. So ist Ihre Strategie.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48390,19,17,0,135,"Wer eine wirtschaftliche Erholung will, die diesen Namen verdient, der muss aufhören, auf warmes Wetter draußen zu warten, sondern der muss etwas gegen die soziale Eiseskälte in der Bundesrepublik Deutschland tun.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48392,19,17,0,137,"Inzwischen hat es sich selbst bis zu Herrn Brüderle herumgesprochen, dass wir ein akutes Nachfragepro-blem haben. Dieses Nachfrageproblem haben wir nicht, weil den Menschen die Lust, zu konsumieren, abhanden gekommen ist, sondern weil Millionen Menschen in diesem Land einfach nicht mehr das Geld in der Tasche haben, um sich die Dinge zu kaufen, die sie dringend brauchen. Das ist das Ergebnis jahrelanger Lohnsenkungen. Das ist ein Ergebnis von Rentensenkungen; auch jetzt haben wir wieder zwei Nullrunden vor uns. Das ist ein Ergebnis von Sozialabbau.

Ich traue dieser Regierung wirklich viel zu. Aber dass sie tatsächlich glauben kann, dass sie die Nachfrage im Land dadurch fördert, dass sie reiche Erben, Besserverdiener und spendierwillige Unternehmen mit Steuergeschenken bedenkt, dass sie wirklich annehmen kann, dadurch die Nachfrage zu stärken, dazu kann ich nur sagen: So viel wirtschaftspolitischen Unverstand würde ich selbst dieser Koalition nicht zutrauen wollen.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48395,19,17,0,140,"Die Große Koalition hat Ihnen ein giftiges Erbe hinterlassen, nämlich in Form von 13 Milliarden Euro an Steuergeschenken, die in diesem Jahr wirksam geworden sind. Das sind Einnahmeausfälle von 13 Milliarden. Aber statt sich darüber zu beschweren und sie zu stoppen, setzen Sie mit dem Wachstumsbeschleunigungsgesetz noch einen obendrauf. Ich muss schon sagen: Die wilde Entschlossenheit, mit der diese Bundesregierung die öffentlichen Haushalte ganz offensichtlich in den Ruin hineintreibt, wohl wissend, dass die Haushaltspolitik ab dem nächsten Jahr im selbstgeschaffenen Korsett der Schuldenbremse stecken wird, lässt den Verdacht aufkommen, dass es gar nicht so ungewollt ist, dass man härtesten Spar- und Konsolidierungszwängen unterliegen wird, weil man sich vielleicht so einen guten Vorwand schafft, sich der letzten Reste des Sozialstaates zu entledigen, also all dem, was Rot-Grün und die Große Koalition noch übrig gelassen haben.

Man hört schon einiges darüber, was Sie noch vorhaben, auch wenn Sie das offiziell nicht zugeben: Bei der Bundesanstalt für Arbeit sollen Milliarden eingespart werden. Sie erzählen uns, das sei vielleicht durch Reorganisation und Bürokratieabbau zu machen. Machen Sie doch den Menschen nicht so viel vor! Wenn Sie dort Milliarden sparen wollen, dann werden Sie die Leistungen kürzen. Das heißt, Sie werden in zynischer Kontinuität das machen, was Ihre Vorgängerregierungen auch schon gemacht haben: Sie werden das Geld am Ende bei denen holen, denen es schon heute dreckig geht, die schon heute nicht mehr menschenwürdig leben können. Das werden Sie machen. Das sage ich Ihnen voraus.

Man hört, dass die steuerfreien Nacht- und Feiertagszuschläge zur Disposition stehen. Man hört und liest im Jahreswirtschaftsbericht düstere Andeutungen zur Zukunft der Krankenversicherung, die sich stark nach Kopfpauschale, das heißt nach rapider Verteuerung und Leistungsverschlechterung gerade für Geringverdiener anhören. Sie sollten endlich aufhören, den Leuten vorzulügen, Sie wollten die Bezieher unterer und mittlerer Einkommen entlasten. In Wahrheit wird Ihre Politik am Ende darauf hinauslaufen, dass Schichtarbeiter, Arbeitslose, Rentner und Kranke die Rettung der Zockerbanken und die Steuersenkungen für reiche Unternehmen, für reiche Spitzenverdiener, für reiche Erben zu bezahlen haben. Das ist Ihre Politik. Ich muss sagen: Wer so eine Politik macht, der muss sich nicht wundern, wenn immer mehr Menschen an der Demokratie verzweifeln; der macht die Demokratie nämlich kaputt, indem er ganz wenige hemmungslos bereichert und der Mehrheit seiner Wähler ins Gesicht schlägt.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48397,19,17,0,142,"Wie Sie davon träumen können, unter solchen Bedingungen einen wirtschaftlichen Aufschwung zu erreichen, bleibt wirklich Ihr Geheimnis. Wir werden in dieser Debatte weiterhin immer wieder darauf beharren: Natürlich gibt es zu dieser Art von Politik Alternativen. Diese Alternativen liegen eigentlich auf der Hand: Wenn die jahrelange Umverteilung der Einkommen von unten nach oben den Binnenmarkt zerstört hat, liegt es dann wirklich so fern, vielleicht einmal die entgegengesetzte Richtung zu versuchen, das heißt darauf zu setzen, dass jetzt diejenigen für die Krise zahlen, die von den Entwicklungen vorher profitiert haben, und nicht wieder den Facharbeiter, die Lidl-Verkäuferin oder sogar den Hartz-IV-Empfänger zur Kasse zu bitten? Warum verweigern Sie sich einer Millionärsteuer? Warum verweigern Sie sich einer Finanzkrisenverantwortungsgebühr, wie Obama sie vorgeschlagen hat, und lassen stattdessen die Banken schon wieder auf den internationalen Märkten herumzocken, als hätte es überhaupt keine Finanzkrise gegeben? Wenn die ständige Schrumpfung des öffentlichen Dienstes und der öffentlichen Investitionen die Arbeitslosigkeit erhöht hat, liegt es dann so völlig fern, vielleicht auch einmal auf das gegenteilige Konzept zu setzen, nicht auf weitere Privatisierung, sondern auf den Ausbau des öffentlichen Dienstes und die Erhöhung der öffentlichen Investitionen? Die Bundesrepublik befindet sich in all diesen Bereichen inzwischen in einer peinlichen Schlusslichtposition in Gesamteuropa. Wenn die jahrelange Enteignung der Beschäftigten Kaufkraft und Konsum nach unten gedrückt hat, ist es dann wirklich eine so fernliegende Idee, all die barbarischen Gesetze zurückzunehmen, die genau diesen Lohnraub ermöglicht haben, ganz vorn die Liberalisierung der Leiharbeit und natürlich auch den mit Hartz IV verbundenen Zwang zur Annahme auch noch der letzten Hungerlohnjobs?

Die FDP möchte immer so gern Subventionen abbauen. Ich sage Ihnen: Eine Subvention können Sie wirklich abbauen, das ist die Subventionierung der Billigjobs in diesem Land. Das kostet den Steuerzahler inzwischen fast 10 Milliarden Euro im Jahr.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48399,19,17,0,144,"Ich sage Ihnen: Schaffen Sie einen Mindestlohn von 10 Euro die Stunde, und Sie werden den größten Teil dieser 10 Milliarden Euro einsparen können! Das ist ein konstruktiver Sparvorschlag.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48401,19,17,0,146,"Aber wahrscheinlich wird das bei Ihnen wieder auf taube Ohren stoßen.

Der wirtschaftspolitische Kurs, den diese Bundesregierung fährt, ist ein Crashkurs - man kann das nicht anders nennen -, der früher oder später in die nächste große Krise hineinführen wird. Ich kann Ihnen ankündigen: Die Linke wird diesem Kurs weiterhin schärfsten Widerstand entgegensetzen.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
48404,19,17,0,149,,Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17019.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89431,41,17,0,586,"Herr Präsident! Verehrte Kolleginnen und Kollegen! Es sind in dieser Debatte viele hochtrabende Worte gefallen. Herr Schäuble hat schon im Vorfeld darauf hingewiesen, dass es darum gehen muss, einen Flächenbrand zu verhindern. Merken Sie wirklich nicht, dass der Flächenbrand längst da ist und dass Sie gerade dabei sind, Steuergeld in Höhe von 22 Milliarden Euro in dieses Feuer zu werfen, in ein Feuer, in dem es wahrscheinlich auf Nimmerwiedersehen verloren sein wird, genauso verloren wie die Milliarden, die Sie in die IKB und HRE versenkt haben?

Ich muss sagen, dass ich schon etwas verblüfft über die Rede von Herrn Gabriel gewesen bin.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89433,41,17,0,588,"Herr Gabriel, entweder leiden Sie unter Gedächtnisverlust oder ich; denn Sie haben die Rettungspakete von 2008 kritisiert. Wenn ich es richtig im Kopf habe, war 2008 die SPD in der Regierung, und Sie waren Minister. Ich hätte mir eine solche Rede, wie Sie sie hier gehalten haben, 2008 von Ihnen als Minister der damaligen Großen Koalition gewünscht.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89435,41,17,0,590,"Zurück zur Regierung. Sie sagen: Wenn wir dieses Hilfspaket jetzt nicht beschließen, dann fliegt uns die Währungsunion um die Ohren. - Ich sage Ihnen: Die Währungsunion wird uns um die Ohren fliegen, wenn Sie weiter in Deutschland dieses rabiate Lohndumping betreiben, mit dem wir die anderen Euroländer totkonkurrieren.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89437,41,17,0,592,"Die Währungsunion wird uns um die Ohren fliegen, wenn Sie Zockerbanken und Hedgefonds weiter spekulieren lassen, wenn Sie weiter zulassen, dass ganze Staaten in die Pleite spekuliert werden und wenn Sie die aberwitzigen Finanzinstrumente, die das alles ermöglichen, nicht endlich verbieten.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89439,41,17,0,594,"Griechenland ist doch kein Einzelfall. Es gibt fast kein Land, das nicht in kürzester Zeit bankrott wäre, wenn es plötzlich 14 Prozent Zinsen auf seine Schulden zahlen müsste.

Überlegen wir doch mal, was hier wirklich passiert ist. Nahezu alle Industrieländer haben seit 2007 ihre Schulden beispiellos erhöht. Aber nicht, weil sie plötzlich alle angefangen haben, Sozialgeschenke an ihr Volk zu verteilen, sondern weil diese Länder ihre Banken und Finanzinstitute gerettet haben, weil sie deren Giftpapiere, deren Verluste auf die eigene Kappe genommen haben. Das ist doch das, was stattgefunden hat.

In Deutschland ist der Schuldenberg nach Angaben der Bundesbank allein infolge der Bankenrettung um 98 Milliarden Euro angestiegen, 98 Milliarden Euro Schulden, die wir alle an der Backe haben. Gleichzeitig macht die Deutsche Bank, einer der indirekten Hauptprofiteure dieses Rettungspakets, schon wieder 30 Pro-zent Eigenkapitalrendite, erhöht die Dividende um 50 Pro-zent und zahlt Herrn Ackermann einen Bonus von 10 Millionen Euro. Zu diesem Glanzergebnis, das die Deutsche Bank da gemacht hat - das sei nur nebenbei erwähnt -, hat gerade das Geschäft mit und die Spekulation gegen Staatsanleihen entscheidend beigetragen.

Ja, das ist doch so, als wenn ein Einbrecher mir mein Haus leerräumt, und ich anschließend zu diesem Einbrecher hingehe und sage: Bitte, gib mir einen Kredit, damit ich mich neu einrichten kann. Und dann sehe ich auch noch zu, wie dieser Einbrecher die Zinsen auf den Kredit immer weiter nach oben treibt, im Extremfall so weit, dass ich nicht mehr zahlungsfähig bin. Dann schickt er mir einen Gerichtsvollzieher ins Haus, der das Haus zum zweiten Mal leerräumt und auch noch alles mitgehen lässt, was der Einbrecher beim ersten Mal noch nicht mitgenommen hat. Das ist das, was Sie gegenüber den Banken machen.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89441,41,17,0,596,"Das ist ein Skandal, und das ist einfach nicht hinnehmbar.

Während Sie die Ackermänner dieser Welt in Sänften tragen, diktieren Sie der griechischen Bevölkerung ein Sparpaket, das unerträgliche Folgen haben wird, das Griechenland in eine tiefe Depression stürzen wird. Spätestens dann wird die griechische Zahlungsunfähigkeit tatsächlich nicht mehr aufschiebbar sein.

Wenn wir nicht endlich den Zockerbanken, den Spekulanten das Handwerk legen - das sage ich Ihnen -, werden wir uns sowieso in wenigen Wochen hier wiedersehen, und dann wird uns Frau Merkel mit treuem Augenaufschlag begründen, warum wir jetzt auch Portugal oder Irland unterstützen müssen, dann vielleicht Spanien oder Italien. Hören Sie doch auf, die Leute zu belügen!",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89443,41,17,0,598,"Sie bauen Sandburgen, um eine Tsunamiwelle aufzuhalten, und Sie wollen uns weismachen, Sie wüssten nicht, dass das nichts bringt. Also, solche wirtschaftspolitischen Tiefflieger können Sie nicht sein, dass Sie das nicht wissen.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89445,41,17,0,600,"Geben Sie doch lieber zu, dass Sie schlicht und ergreifend zu feige sind, die Finanzhaie an die Kandare zu nehmen,",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89447,41,17,0,602,"dass Sie schlicht und einfach zu feige sind, tatsächlich die Spekulation zu verbieten und sich mit den Wirtschaftsmächtigen anzulegen. Das ist doch das Problem, dass Sie sich das nicht trauen, weil Sie von denen in den letzten Jahren zig Millionen an Spenden eingesackt haben. Deswegen machen Sie fortgesetzt eine Politik gegen die Mehrheit der Menschen in diesem Land, eine Politik gegen die Mehrheit der Menschen, wie vor Ihnen schon die Große Koalition, wie vorher Rot-Grün. Es ist immer das gleiche Problem: Sie legen sich nicht mit denen an, die wirklich zocken, mit denen, die Wirtschaftsmacht haben, mit denen, die hinter den Banken stehen. Das wollen Sie nicht. Zu dieser Politik wird die Linke weiterhin konsequent Nein sagen. Deswegen werden wir diese Art von Rettungspaket auch ablehnen.

Vielen Dank.",Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
89450,41,17,0,605,,Sahra Wagenknecht,Sahra Wagenknecht,data/txt/17041.txt,Sahra Wagenknecht (DIE LINKE),linke,speech
